temperatura,vibracao,corrente,pressao
66.72720446631077,2.5586445194659873,12.857898825291343,4.3253121624258375
85.73300262980445,5.121737538568385,21.48917279694626,6.672967503919158
72.43158603886616,2.644620018200616,14.38837199287044,4.435814633230656
67.2720630080088,2.5646189516368865,12.264268271645637,4.186572514964927
62.965042054307546,2.7547306332229433,12.00855608082435,3.417978157963779
69.30821576030631,2.4352997087357102,12.309894779380635,4.482327368286417
73.4097333391849,2.059742420274268,11.311114457424594,4.8925995644111
74.75357309379234,2.643832455425819,12.251316648238102,3.282769440835044
66.83810217821875,2.552563425672554,13.369701107654185,4.493362430541068
75.06764459674649,2.387441085902819,13.462195938717636,3.950745425859093
69.77766131635818,2.66417943921339,11.938924328647625,4.484851681693394
60.11342199949084,2.3491075688345973,11.346101611674424,3.75803729442873
67.75013289642293,2.674607970125418,11.700818227572565,3.874123668484763
72.03134302515849,3.196012216605178,10.801048602006125,4.2748953801581155
68.16446294852425,2.3600513862315404,12.075694940005093,3.8427639197194154
75.36180178409258,2.4544856699268314,13.540323979819886,4.323428402756047
72.80123951763596,2.6659753659954353,12.655403829850236,4.049670273897846
61.50441710276077,2.858232820914212,11.153640280113027,4.488517978274059
69.4416414873793,3.066306297202057,11.626731754058685,4.669147280759412
67.38950408279044,2.3246146808028403,12.019381237698026,4.04971427794034
73.43063849280807,2.0646472929845325,12.086110868258977,3.854747341273169
66.18668556696515,2.0882603356347698,12.006273156184418,2.782137384302735
71.76776259827764,2.6748212749521594,11.902474616254377,3.6836916323658584
65.09693734799063,2.318805812209231,11.531503886639685,4.324682228645306
65.78633774730538,2.0358088033184902,10.846507574015217,4.278066099332056
76.09249630907863,2.4749686090628917,13.206608154863915,2.9149549744758247
77.32583506341741,2.257520283507722,9.573607929464792,3.6515227879969476
66.00645824324684,2.466547351857117,11.725197695247312,3.9529380273591346
69.55068780123668,2.311220981892163,11.940173856470096,4.631775156677944
72.33571274130385,2.269001180140763,11.203863196813504,4.572460847104696
71.27912773657015,2.6258829916072353,12.566771726184179,4.179930885490604
70.89636992724166,1.966423724798045,11.702623920756894,3.6657243979919856
69.56156078429667,2.4278004476409363,10.952842431309735,3.959205338162529
73.11864212907736,2.2720890647559138,14.824330591003047,4.593497564081483
72.07063608187649,2.1731100887972836,12.370211889941741,4.3136585665414
66.38273349958237,2.399776830706018,11.598204973058367,3.7473393901945427
70.38448310776393,3.1036811337102295,13.63506639452752,4.1754317163684025
71.655196389806,2.392591186075904,10.400605237805689,3.7131272397110116
86.49355214604225,4.8861145104381825,18.835877331813975,6.0427566648198
86.34372715593521,4.8501519716678425,18.88942779479793,5.964439854584832
70.71832712775839,2.4317571220139778,13.59947094011379,4.546210585010506
67.59115175855288,2.7086207423650897,11.670510699782014,4.279581228686968
72.23124122540744,2.9569715865136774,10.59576043373841,4.292832380573209
75.1106595831537,2.9452348085607896,11.705757494363542,3.871536384517719
66.00279107082035,2.5687224064617107,12.29353752996864,4.691185534152706
76.19002080532024,2.76860662922878,11.434423632126009,3.922678309420812
70.26796286889949,2.376452989310903,13.36322897513225,4.349595900402753
72.5543698351095,2.66938177776808,12.681362326575305,4.116481102055213
80.29343921299944,2.23951218043709,13.267651511187974,3.1691520584904502
69.77692368936917,2.593955342159494,11.576109957677648,4.038862314834499
67.39359860957673,2.677544240122413,9.160921340514573,3.074382373599958
73.16412778817218,2.5179797890798983,13.855503314794262,4.013487621960421
67.28902011790059,2.802140000941948,11.348324877843584,4.056951165004186
70.97335779729077,2.3382631890553065,12.097813293093308,4.0802794777155516
72.90306649559477,1.8342098881757396,10.050438282245633,3.7884212949101204
66.04563557139633,2.5702073363059443,12.389604524091988,3.8796696175870804
67.63371444465668,2.606684004635698,13.356583385827982,3.3657497172921627
76.19973762007015,3.3278980116733234,12.38831200542345,3.831988909082335
71.35041064830081,2.704615619713786,12.404212865277332,3.8454710098211295
66.31035926200599,2.558215583081762,11.499802182904004,3.2363210164091027
79.08277143121758,2.2700030236649957,12.197916667342076,4.407569296035959
70.09687782669103,2.5992553913846734,11.398055558064822,3.7601440020715184
74.98434076999051,2.5114713984880086,12.323185482458205,3.8964244813686437
69.86126045045287,3.0961183335098323,11.320769346807046,3.725730032963948
69.70221633693534,2.7812710412879675,11.263229864052377,3.907735333344117
74.09028172803856,2.04565890724577,11.344312280538556,3.995393964769342
85.8023622099117,4.350948048156421,21.089164801587255,5.809772047916824
67.67790620078111,2.287293712710853,13.191085854773476,3.7030454518277063
71.46914925360537,2.037159545437106,11.820748974643088,4.080953348239478
67.67327634420542,2.4702717099276192,11.829614234611803,4.519994948904854
74.54226256072239,2.4511621281783116,10.594436946143713,3.9653195455407166
69.29645675027065,2.677126618375439,12.691618575121389,3.853105199680286
74.42210373183194,2.860078524921649,13.663732832143474,4.796814654383724
75.08622037997664,3.0275861452585398,13.053891552295884,4.028900819295166
95.51860006861298,5.010944410582417,24.004854935289593,5.292237966543147
69.86708003742216,2.3888251712797652,11.660240992352476,3.7055745386125944
65.50143163264852,3.0385634067736964,11.461952241509861,3.493896636365914
70.25789765924048,2.5851253070984503,12.689164457074336,4.454952439051565
71.52079140402385,2.4011656640958727,11.994045290787271,3.6455839012086493
64.06040812620039,2.7315760464510026,12.123479809164595,3.77795630882866
69.8674921085048,2.3526538758573685,12.822782780834002,4.063502420375017
70.77753720630935,2.604012993281476,13.704592093297377,3.798852498531618
70.76819646596013,2.7925937375433936,12.334438514848522,4.624102211812373
74.32312290221849,2.5948467871548333,13.193112945851027,4.999372193488598
69.15547904468922,2.445565279225745,12.390366194395376,3.0484015836987104
70.89565653625864,2.4611448259409676,12.808036189402072,3.9834834552861356
68.08500551334609,2.5071709129854867,12.489254535076327,4.196565102542211
67.8203236527642,2.4395525398157445,11.410887867218873,3.2784998063630013
92.04842671873274,5.056985334063886,20.333275790623677,6.604615323611969
74.55951424451618,2.1102350909662526,11.796538858919694,4.7774115524488785
70.42150202458384,1.9546062323838536,9.900643735580974,4.404335894008126
69.4807172010663,2.721895945517401,10.765488001577603,3.47137768539558
73.47842368042264,2.400607485045003,11.120717217588012,4.3835265225870685
75.76509315626446,2.7962003549767305,12.572006278300472,4.3902853510677
72.96838148803722,2.031552033267442,13.040430892644839,3.876415994160837
70.8658343583279,2.505884997308197,10.583772944207354,3.6815743449117466
62.94783937854906,2.4845818829234543,10.566848185475289,3.6094399805344812
67.20109796802966,2.0432922441346326,12.759514887486107,3.4995203453465287
65.84037629149788,2.0993555292700328,12.928245691344324,3.949386968101176
67.7170148250021,2.3645021571521134,14.154928677383142,3.438853537116858
72.46374242777705,2.5174068204425186,11.541361363898915,3.734139560999175
69.18530499929214,2.1234593884079818,12.375455857627253,3.7051882555389213
68.76786286325704,2.265398952246689,11.358885739775355,3.7439382172661553
63.48983024846735,2.6716172325142433,11.40446506481614,3.429592753151819
71.36460789926657,2.5591947122216787,12.086697699414396,3.635741965127004
71.23120707556824,2.711351961947417,11.512294627051256,3.545186846741005
71.32925604791836,2.6997772756163383,12.045491476330753,3.9172061643606524
70.74581725907771,2.964706045448556,11.778486737047876,3.3677584236763325
69.46393133330832,2.9352782644837636,10.800274734909786,3.9326321151884476
68.65165611552784,2.556843946366324,12.05022769916568,4.489574537695156
63.0411448848876,2.183032707171924,10.649444035657016,4.6669027366998135
64.30100725514617,2.571774059233345,12.182501030599214,3.7584646810027253
78.68377086999125,2.7194140757724976,13.087710426157866,3.8707830524907973
65.21517350367732,2.693564675785017,11.784390421431977,3.438073222428997
67.50920192071763,2.676565980931216,11.612638035447189,3.842405327502752
66.61282512772638,2.364025477293096,13.923445794824953,3.093579162340287
74.19603690334756,2.6859134337898407,10.647491310559278,3.6743957322833776
68.92587740837666,2.8037912228932216,11.489010829804274,3.529109433019516
65.08956873945203,2.5511391312989713,13.229990368438683,3.2918075448895685
69.92393516838925,2.1242819666760644,12.990166238959288,4.136486336996813
76.20460790209009,2.7516821501408835,13.856647436561955,4.328940188358302
65.10423893295098,2.6410132562104605,13.071080500402806,4.433258085064294
67.77920189322721,1.9888385239519843,10.811036580465037,3.37274227463198
66.46457025519547,2.701144185172364,9.922188180143802,3.3715390595528465
74.57501617282772,2.7078755869094833,11.223500859507,4.022696673318728
69.02337345883741,2.517695266476879,11.540235384169524,4.154388037027551
73.58735726346212,1.8602213121535491,12.093158337699743,3.814093110435309
99.26020022406836,5.058853709230479,20.435436402174332,5.905153253273796
72.87016902318385,2.392891239758017,12.504483256383017,4.013923016199933
64.33851703179835,2.2974465175076855,11.44388125323922,4.118093030016241
71.35393537384677,1.9479766766482742,12.976040719355947,4.5244649186414465
74.71776048288515,2.2508666780330304,9.613070129804328,4.028861294728705
97.17785496581811,5.1050041540112945,19.448097096607725,6.747729122621479
79.25863426669403,3.2237846264838748,14.169936588080542,4.500913464782656
68.71071812315463,2.5860867562905128,13.63673996183064,4.78893779163288
74.83346492237257,2.946733932498487,12.758824416163609,3.9582566202247653
70.32975901173802,2.68092840548465,13.167509822986446,3.864873962323439
68.11584677752671,2.985163772490587,10.481089174909933,4.043828632031143
70.48012530687305,2.5644139549511578,12.797994549612236,3.9106109979052244
72.36261932276923,2.3631637517577437,10.556395737830234,3.6479952073236945
65.31954789576257,2.680974250171418,14.275825427647638,4.387117787601371
74.67112824663923,2.479846512985193,11.750928155346958,5.05515270090408
70.10436420084334,2.304373333422082,11.402332316745143,4.3606914788561095
77.08900638667897,2.315763230497505,12.427814395152904,3.8225572679170456
74.02517123685776,2.368970728828535,9.936596847520546,3.697619717323232
64.56057543608033,2.475820075210972,13.40693474589175,3.6761100656930865
68.53871379475156,2.137893505642835,10.153426952195582,4.270054822562768
71.20618936933445,2.441852158368159,11.908155235665046,4.273665283443582
68.87286156455797,2.3544082493896394,12.42532130833011,3.6790279840540654
88.19185945313727,5.259935509050956,19.844357127727054,7.209388889656732
75.02302450229408,2.3945757292858803,12.686353555014533,3.510711907975228
69.89989216501942,2.8550481000669783,11.519352058511759,4.116551593926379
72.79289325445436,2.044847890998496,11.737253252313495,3.9002521499310077
70.46930953323513,2.6417218833641134,12.243123458512892,4.334861794532554
73.99204043943861,1.9276577326367828,11.608123234613133,3.6204188688925285
74.4782996457383,2.578084151974866,12.363970630852737,4.350685674554446
66.64316133064398,2.577392794366354,11.071207918547541,3.9821573871267995
68.02497366735474,2.531726137381444,10.985520273292586,4.328826431213011
70.0736735167582,2.8218934143298036,10.257778307364724,3.855060976981559
71.92403692694685,2.431060110827442,11.649150569923526,4.382921929037413
76.39458868201886,2.5636280059222525,11.25483222968265,3.578981123251956
64.34514201238008,1.9744513579744842,11.795123336135283,4.2149914818425716
70.367043106142,2.268136699652917,10.46729944011007,4.011676201574227
71.55817354285779,4.333425995761395,19.64395341987232,6.282394552953824
69.94601110104827,2.3604068629659842,13.036087651046255,4.4091365886203056
67.86919664135236,2.1171086750384993,11.198472409895459,4.111021005397412
72.58878375881096,2.786590167471326,12.619738784702868,3.727802380894381
60.30303895890823,2.5470081184739572,12.061883352887135,4.154634491962077
75.90142486779821,2.953346479074204,13.127780250633899,4.408014602760836
66.71727072659316,2.469033474120251,12.768839675968897,3.282431554723215
74.21520820813961,2.8376304353244306,12.472630345843406,4.424057527468508
71.04269506329562,2.956301868147814,12.148876803917691,4.146303994437166
74.78628600665796,2.6996250471075336,12.79460038294521,4.094489458505693
84.8515188018347,6.299411450037291,21.720365276790314,6.515124846984784
72.15564017473864,2.065106434090441,10.472832143410352,3.9402177227340043
77.49319110487018,2.3254653899823836,11.82240400524126,4.189853394226716
93.2094706142932,4.984868471201507,17.96483044557325,5.769846618712818
86.635473339953,4.487017591259611,17.167462281318784,5.609928059306114
72.61746262541624,2.6445598185155474,11.331654805153198,3.9259609402315125
68.92237266222178,2.044637875995757,11.389142360194935,4.747441287665201
80.23279714267301,2.2591526668147472,12.4566880107304,4.01337738718926
68.05854580868359,1.7312999023614069,11.482307427130785,4.258356168110357
95.36464807253674,5.771368183639888,19.612780977928985,6.304133583172095
72.35431361768244,3.0859777412579703,11.181394973339922,3.9536011710713868
63.23014148114072,2.6420896230434363,10.218841585534367,4.52727882689361
68.04835436741719,2.5090094437492247,11.553679484765656,4.497387651338386
73.96816939814609,2.6276334592552515,12.501685045168788,3.2889276150519193
73.90218050848944,2.566971674238748,11.804609648822977,4.341280618020622
73.25144847535584,2.307553927286707,11.867830644355628,4.18718016885274
74.42832267714789,2.5102082233216696,12.135563416414708,4.420884462382824
76.25857462325602,2.5584208584156323,10.5230750724681,3.6655633319121494
74.63438231602962,2.617139454978667,12.049308331520223,3.866078805022199
74.85239079991673,2.1993348943219826,12.20084509311571,4.539671619555482
73.61573936434478,2.3394049862297024,12.14934191105988,3.608698024775809
67.66769024572424,2.6722213662682,11.743054874878219,4.03972552598054
73.53243910858863,3.013612085205368,11.235813213362153,4.089570749578643
68.08937021293953,2.293081667780748,12.819925252635235,4.58671302275959
72.72781188517986,2.3689840791878214,11.757301252174718,4.871424869596665
67.12062316642117,2.38911689918691,12.828229690184623,4.146698563156903
68.25805451772062,2.7683941562721617,10.49712939131761,3.900847952368535
70.932864525054,2.2515411181104295,12.864824438491011,4.246665590588448
72.74420583999375,2.38387008925768,12.419705608357265,4.599239053395114
68.3388483443968,3.015813371862189,12.176189822502693,4.074335051561102
70.34818827295268,2.837233815995804,12.950015828669645,4.180827135303868
90.81398309049956,4.642967441008911,18.842096485302154,5.862678125316851
67.42592707847943,2.3915611699918045,12.36039339501808,4.424502503404847
70.71080400373302,2.7037428326314585,12.209470083647773,4.277287040663482
91.96987612932202,4.382148488975296,20.46851852891353,6.233845051929443
69.74962748840191,2.9895570697267324,9.914102122266662,3.8179204380735365
69.25211478805822,2.716443797127203,12.816837011430982,4.022079697012035
72.8334257891974,2.9877876746086187,12.034008096228147,3.475134719521793
67.59317355108242,2.131135121664275,11.79747577293517,3.9420485752208454
69.85111105396064,2.680635496117745,10.780715533477807,3.8184434335387487
82.77243027137945,2.642629204757987,12.644595432415176,4.615678880069963
78.8420920063654,2.376552056631346,12.014508999262654,3.570135584226855
68.21526626714088,2.4906823201387294,9.679684401769578,4.374422467174407
71.52774180892621,2.0035337691315114,12.632454216642302,4.273780191054571
67.69291467772666,2.8052984400530505,11.590691525904278,3.6425619945123517
69.59938369408019,2.3567063252187985,12.613770855789909,4.134511155699025
72.06375687081639,2.539578390031587,11.696373927101998,4.031375698433468
68.06775579326624,2.0692271428394418,12.659531469589139,4.697944562649397
64.57367278150637,2.1818184800810196,11.932128618300519,3.9096773003695833
64.0859120385303,2.6864715669568153,13.608780855734373,3.2923798785042404
68.14153081080643,2.291291536840881,12.134166415995843,3.8735668155508107
69.01844753598851,2.926824440829982,14.01527511046064,3.7386148417100773
72.44148106173385,2.112018112638651,12.886191188584796,3.7808016725035447
70.8335312317902,2.542377142026239,11.734395439713895,4.189258181307115
68.35249213551013,2.9461738466007783,12.715872744690959,3.1178822508976376
103.60956073953247,5.818605822351427,21.925005183906595,5.840920749191036
65.02138118675433,2.873403874221036,11.61505711158992,4.342790214793115
68.29456961517782,2.883855600928048,11.429685932213534,4.142135278236054
70.7393444947795,2.7670742502509524,12.360164183945766,4.398389471538579
63.18647024257938,2.502118947588453,13.453275476042545,4.017531519784171
72.53112746442514,3.0977546059504357,11.333151283048437,4.367948606381772
65.90325270268318,2.1122123958543213,11.806294620195038,3.554187073996775
70.19233978664553,2.481342694900207,12.900533077331591,4.157549287265898
70.97986628443489,3.0929321753546457,12.381309612264785,4.880805569863846
65.78527032341458,2.3982633162189884,10.944360510201404,3.6909831552631056
70.05036960312718,2.5958955477756933,11.753616597485452,4.438888076642575
72.85600197636836,2.1337862722257523,9.917901296811014,4.668906361639011
79.6136623409531,2.0441961773569473,13.062657290787527,3.2141855847588303
72.04481039809993,2.5448090446813567,11.936426460813879,3.577604075229263
62.134573642495994,2.6425503239486146,10.926671967777104,3.226364901816169
66.68401995631172,3.041304432936023,10.499778138553063,3.554367456706765
85.75447574504888,5.497279117870811,20.383779090043294,5.413063336846985
65.98343693299172,2.6688642580523063,12.386382653848061,4.616176495910669
75.7662744826316,2.7069123415735583,13.025109152581773,4.371572805412886
69.26841423558064,2.8541922737356433,10.812234760082474,3.7355899781490023
71.24363026239202,2.4617352638867396,11.939596270803092,4.550872374601824
94.82663333580564,4.797921420260349,21.2838942588874,5.912676027159186
65.43324354346598,2.2975197943628345,11.727589983396312,4.946965745610848
63.66438870605711,2.5876578184979118,10.904729481157196,3.738819937667168
73.3087329961441,2.4051781431918853,12.19157739619409,3.6079750792637544
63.57421471896971,2.6031363644649654,13.159381043300522,3.308326844198632
71.82355108832643,3.125814114861134,11.824705470095987,4.525629992609842
68.83275492433782,2.8662463896439143,11.473468312903957,3.8198986448886916
64.39259574883087,2.1073538802642666,10.388432640897172,4.478764379504541
71.50920197217941,2.602015388370667,12.942788514140076,3.765682910620524
70.85278651295076,2.7616591000218933,13.12493254530324,3.576315316650839
70.95347593093913,2.1657860649514022,10.328830227505936,4.601093730522235
67.57753784105255,2.523879358712811,11.875113114649933,4.223489534777794
73.76308475195286,2.5929996949496665,13.635797806135814,3.674052740436262
64.31098516160931,2.272451399589979,12.203235954586031,3.7004800815919783
66.41098251405667,2.7371876797488306,12.002287936143505,3.8300674609897447
69.71933715416542,2.7270366039960945,11.540343227727003,4.160907230880519
70.69272370340472,2.8117335362260807,9.934916953743679,4.180385053910591
70.29327186875362,2.7755363331827243,11.72745527863819,3.8220772647318038
60.79231534105766,2.3355138110528197,11.476268697228578,4.052998857398258
73.38968670860169,2.618745934328777,12.258769805243922,4.160000002245426
66.7271172670661,2.723257591449981,12.957791614472905,4.996873599440275
69.92144880429328,2.8125173992176555,12.711410579465495,3.711915191597284
76.52964521572655,2.2567427466368986,12.189328307292374,4.340449639352095
68.17161497365491,2.9765880784130787,11.438662003557795,3.742726663189188
63.94514242954869,2.248923788861116,12.97031620178828,4.039930526039907
74.0141315915681,2.4546180149039465,13.653617268492285,3.9680366189349803
65.72878831368322,2.6110183345806868,11.646314240432995,3.976814400132679
71.74623921663067,2.648859756208995,12.102858577932334,3.749633592926159
73.5361815854442,2.8070591932556033,11.072446669188272,4.543719039745922
69.48832963407693,2.210872322136817,14.093197932209945,4.385662353668791
69.45020594148923,2.5021535400723827,12.075576372670039,3.6361240846366663
85.96174721126617,4.876332018051791,20.310310685730713,5.893955165039787
72.65152507466965,2.7118236741445396,11.898005283364068,2.711593457605715
69.4461760640649,2.1540002790382764,13.252540731029232,4.108894690130955
68.56283163685177,2.1111650007250318,11.049936502533873,3.8959854999278223
69.0041434060837,2.637331859845566,11.99443970635193,3.6952701313364607
76.46150275787777,2.1189816733863904,11.83014764232227,4.188193198451643
70.08508630694425,2.4589013531672625,12.423889482443986,3.704905318126064
74.5970933051427,2.638961887629737,12.791859310388068,3.516896242982659
73.00554849348715,2.1020583615066752,11.663447410121826,4.548040741444148
73.26294885015719,2.03628106399278,12.506157655460711,3.926179423125622
65.4980438108065,2.423513261933891,9.50193898250706,4.243136135494003
70.56354498764482,2.6399635934350383,11.461239162653904,3.5843555326529044
63.98111850387599,2.5536084150431426,13.64354150912053,3.776481672446017
65.97382973888143,2.4660615842452778,10.96369075262623,3.5232501183235
72.01618606207138,2.0902132866398397,10.908374827840898,3.6517088913425035
70.78338102039072,2.5889726635422283,12.168015340532529,3.748531901187656
67.39265556879137,2.5675923766122826,12.473038282160216,3.9112874385135457
75.76046886179789,2.407657458658335,12.249548189598077,3.630374877063574
66.8560421579682,2.265940261264761,12.956295002091347,3.4983356052017585
76.8424534903277,2.6373416829777354,12.95246197053617,4.252350241438462
69.7618985757528,2.5739514335296017,12.279267838216526,4.842118971783325
70.18959468526566,2.3891419213499923,11.354427927964604,4.387747720963222
69.83936819742263,2.660445200903773,13.029413100955326,4.154299987272678
66.8299170462692,2.549428252370955,12.204758882401784,3.471648657849073
74.26192150026141,2.537064308786675,11.894181242502302,4.1357423251024885
65.67574668960042,2.4871529856065275,11.410667768572639,3.3639432677278807
78.24299169952795,2.631850369186068,9.608043795686976,3.954211051280455
71.72016658876427,2.2119861114161607,11.525821824896035,3.8315204733548347
92.22447947504942,5.072155009717539,17.31975020869043,6.826456525615211
68.39511811245666,2.8577522537433926,12.793818467143815,3.890826671909795
69.90258163095606,2.4415908111649953,11.154326895505887,4.133347940504351
68.48348903605005,2.754031232564948,12.49909581613775,3.828407713051032
73.32134326617698,2.5076165261627232,12.145836470215384,4.5795280433350865
71.02411893725551,2.5571906773795074,12.216683118964287,3.4618658050339035
72.96850996428756,2.281576870643404,11.973739206730148,3.987183051727805
73.48982931312058,2.0450072351737627,12.495805021027572,4.7186660806700065
76.15214626586388,1.617883409600716,12.15776143929377,3.934303205987187
76.00533460782195,2.608498318374105,11.494033801012145,3.9402554017401434
73.09853621371735,2.6673073182175373,11.762988029987373,4.821527476034638
68.45967087833473,2.8785764502141973,12.493654847643151,3.506759477994058
70.232834873784,2.033872370195181,13.643378155804534,4.0150167365947285
71.27669804167672,2.8826172213997046,13.186145474042299,4.100251292841321
77.39582437978137,2.0242050063286126,11.505034519631927,5.111985449689422
70.30321823277491,1.9089688546864494,13.07036516022993,4.200999878451716
70.73343967911663,2.9309006217117934,10.869821270515317,4.274782652839471
71.33464842114779,2.933089601040644,11.467274501783097,4.174494281920422
